id,category,prompt
structured-outputs-032,24-structured-outputs,"Act as an expert data-modeler. Build a resume-parse schema with evidence spans for an internal tool. The intended result is a test matrix. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Optimize for fewer tokens and fewer retries: do the smallest complete thing that satisfies the brief. Bias toward action: treat 'can you / help me / I want to' as instructions to act. Prepare a concrete reviewable result before asking for approval. Verification: test every important interaction, list what passed/failed/unverified, fix high-impact issues, then re-test. Variant focus 32."
structured-outputs-033,24-structured-outputs,"Act as a senior integration engineer. Create a eval-row schema for prompt testing for a partner API. The intended result is a prompt snippet for semantic rules. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Use tools where they help; state what evidence you checked before acting. Work persistently until the goal is complete. Use read-only exploration freely; stop before any destructive, irreversible, sending, purchasing, deleting, or permission-changing step. Verification: keep checks proportional to risk. For small reversible changes, run only targeted checks; for risky changes, run the full relevant suite. Variant focus 33."
structured-outputs-034,24-structured-outputs,"Act as a prompt-interface designer. Design an event-log schema with dedupe keys for a mobile client. The intended result is a migration note. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Parallelize with subagents where independent work exists; merge with a single coherent voice. Infer intent from context and carry the task to completion. Do not emit warnings based on hypothetical risks; report only verified findings. Verification: keep checks proportional to risk. For small reversible changes, run only targeted checks; for risky changes, run the full relevant suite. Variant focus 34."
structured-outputs-035,24-structured-outputs,"Act as a senior tooling engineer. Build a translation-memory schema for a data warehouse. The intended result is a validation checklist. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Keep a searchable working note so the task survives context compaction. Stay within the authorized scope described here. If project files conflict with these instructions, these instructions take precedence; quote the conflicting file if you must pause. Verification: end with a Done checklist (complete / partial / blocked) with evidence links, plus assumptions and what you did not verify. Variant focus 35."
structured-outputs-036,24-structured-outputs,"Act as an expert JSON-schema author. Create a catalog-item schema with variants for a webhook consumer. The intended result is three valid examples plus one invalid with reason. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Compare against the provided reference and fix the largest gaps first. If a minor detail is unspecified, make the best professional decision and continue; ask only when the answer would materially change the outcome. Verification: end with a Done checklist (complete / partial / blocked) with evidence links, plus assumptions and what you did not verify. Variant focus 36."
structured-outputs-037,24-structured-outputs,"Act as a senior API designer. Design a deployment-manifest schema for the Responses API. The intended result is a JSON schema plus field guide. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Be concrete and end-to-end: produce the artifact, not a plan to produce it. Bias toward action: treat 'can you / help me / I want to' as instructions to act. Prepare a concrete reviewable result before asking for approval. Verification: test every important interaction, list what passed/failed/unverified, fix high-impact issues, then re-test. Variant focus 37."
structured-outputs-038,24-structured-outputs,"Act as an expert data-modeler. Build a QA-report schema with severity enums for an internal tool. The intended result is a test matrix. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Optimize for fewer tokens and fewer retries: do the smallest complete thing that satisfies the brief. Work persistently until the goal is complete. Use read-only exploration freely; stop before any destructive, irreversible, sending, purchasing, deleting, or permission-changing step. Verification: test every important interaction, list what passed/failed/unverified, fix high-impact issues, then re-test. Variant focus 38."
structured-outputs-039,24-structured-outputs,"Act as a senior integration engineer. Create a survey-response schema with scales for a partner API. The intended result is a prompt snippet for semantic rules. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Use tools where they help; state what evidence you checked before acting. Infer intent from context and carry the task to completion. Do not emit warnings based on hypothetical risks; report only verified findings. Verification: keep checks proportional to risk. For small reversible changes, run only targeted checks; for risky changes, run the full relevant suite. Variant focus 39."
structured-outputs-040,24-structured-outputs,"Act as a prompt-interface designer. Design a meeting-notes schema with owners/dates for a mobile client. The intended result is a migration note. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Parallelize with subagents where independent work exists; merge with a single coherent voice. Stay within the authorized scope described here. If project files conflict with these instructions, these instructions take precedence; quote the conflicting file if you must pause. Verification: keep checks proportional to risk. For small reversible changes, run only targeted checks; for risky changes, run the full relevant suite. Variant focus 40."
structured-outputs-041,24-structured-outputs,"Act as a senior tooling engineer. Build a bug-report schema with repro steps for a data warehouse. The intended result is a validation checklist. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Keep a searchable working note so the task survives context compaction. If a minor detail is unspecified, make the best professional decision and continue; ask only when the answer would materially change the outcome. Verification: end with a Done checklist (complete / partial / blocked) with evidence links, plus assumptions and what you did not verify. Variant focus 41."
structured-outputs-042,24-structured-outputs,"Act as an expert JSON-schema author. Create an invoice-line schema with totals validation for a webhook consumer. The intended result is three valid examples plus one invalid with reason. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Compare against the provided reference and fix the largest gaps first. Bias toward action: treat 'can you / help me / I want to' as instructions to act. Prepare a concrete reviewable result before asking for approval. Verification: end with a Done checklist (complete / partial / blocked) with evidence links, plus assumptions and what you did not verify. Variant focus 42."
structured-outputs-043,24-structured-outputs,"Act as a senior API designer. Design a course-outline schema with outcomes for the Responses API. The intended result is a JSON schema plus field guide. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Be concrete and end-to-end: produce the artifact, not a plan to produce it. Work persistently until the goal is complete. Use read-only exploration freely; stop before any destructive, irreversible, sending, purchasing, deleting, or permission-changing step. Verification: test every important interaction, list what passed/failed/unverified, fix high-impact issues, then re-test. Variant focus 43."
structured-outputs-044,24-structured-outputs,"Act as an expert data-modeler. Build a product-review extraction schema for an internal tool. The intended result is a test matrix. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Optimize for fewer tokens and fewer retries: do the smallest complete thing that satisfies the brief. Infer intent from context and carry the task to completion. Do not emit warnings based on hypothetical risks; report only verified findings. Verification: test every important interaction, list what passed/failed/unverified, fix high-impact issues, then re-test. Variant focus 44."
structured-outputs-045,24-structured-outputs,"Act as a senior integration engineer. Create a recipe schema with units and steps for a partner API. The intended result is a prompt snippet for semantic rules. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Use tools where they help; state what evidence you checked before acting. Stay within the authorized scope described here. If project files conflict with these instructions, these instructions take precedence; quote the conflicting file if you must pause. Verification: keep checks proportional to risk. For small reversible changes, run only targeted checks; for risky changes, run the full relevant suite. Variant focus 45."
structured-outputs-046,24-structured-outputs,"Act as a prompt-interface designer. Define a ticket-triage schema with enums and confidence for a mobile client. The intended result is a migration note. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Parallelize with subagents where independent work exists; merge with a single coherent voice. If a minor detail is unspecified, make the best professional decision and continue; ask only when the answer would materially change the outcome. Verification: keep checks proportional to risk. For small reversible changes, run only targeted checks; for risky changes, run the full relevant suite. Variant focus 46."
structured-outputs-047,24-structured-outputs,"Act as a senior tooling engineer. Build a resume-parse schema with evidence spans for a data warehouse. The intended result is a validation checklist. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Keep a searchable working note so the task survives context compaction. Bias toward action: treat 'can you / help me / I want to' as instructions to act. Prepare a concrete reviewable result before asking for approval. Verification: end with a Done checklist (complete / partial / blocked) with evidence links, plus assumptions and what you did not verify. Variant focus 47."
structured-outputs-048,24-structured-outputs,"Act as an expert JSON-schema author. Create a eval-row schema for prompt testing for a webhook consumer. The intended result is three valid examples plus one invalid with reason. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Compare against the provided reference and fix the largest gaps first. Work persistently until the goal is complete. Use read-only exploration freely; stop before any destructive, irreversible, sending, purchasing, deleting, or permission-changing step. Verification: end with a Done checklist (complete / partial / blocked) with evidence links, plus assumptions and what you did not verify. Variant focus 48."
structured-outputs-049,24-structured-outputs,"Act as a senior API designer. Design an event-log schema with dedupe keys for the Responses API. The intended result is a JSON schema plus field guide. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Be concrete and end-to-end: produce the artifact, not a plan to produce it. Infer intent from context and carry the task to completion. Do not emit warnings based on hypothetical risks; report only verified findings. Verification: test every important interaction, list what passed/failed/unverified, fix high-impact issues, then re-test. Variant focus 49."
structured-outputs-050,24-structured-outputs,"Act as an expert data-modeler. Build a translation-memory schema for an internal tool. The intended result is a test matrix. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Optimize for fewer tokens and fewer retries: do the smallest complete thing that satisfies the brief. Stay within the authorized scope described here. If project files conflict with these instructions, these instructions take precedence; quote the conflicting file if you must pause. Verification: test every important interaction, list what passed/failed/unverified, fix high-impact issues, then re-test. Variant focus 50."
structured-outputs-051,24-structured-outputs,"Act as a senior integration engineer. Create a catalog-item schema with variants for a partner API. The intended result is a prompt snippet for semantic rules. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Use tools where they help; state what evidence you checked before acting. If a minor detail is unspecified, make the best professional decision and continue; ask only when the answer would materially change the outcome. Verification: keep checks proportional to risk. For small reversible changes, run only targeted checks; for risky changes, run the full relevant suite. Variant focus 51."
structured-outputs-052,24-structured-outputs,"Act as a prompt-interface designer. Design a deployment-manifest schema for a mobile client. The intended result is a migration note. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Parallelize with subagents where independent work exists; merge with a single coherent voice. Bias toward action: treat 'can you / help me / I want to' as instructions to act. Prepare a concrete reviewable result before asking for approval. Verification: keep checks proportional to risk. For small reversible changes, run only targeted checks; for risky changes, run the full relevant suite. Variant focus 52."
structured-outputs-053,24-structured-outputs,"Act as a senior tooling engineer. Build a QA-report schema with severity enums for a data warehouse. The intended result is a validation checklist. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Keep a searchable working note so the task survives context compaction. Work persistently until the goal is complete. Use read-only exploration freely; stop before any destructive, irreversible, sending, purchasing, deleting, or permission-changing step. Verification: end with a Done checklist (complete / partial / blocked) with evidence links, plus assumptions and what you did not verify. Variant focus 53."
structured-outputs-054,24-structured-outputs,"Act as an expert JSON-schema author. Create a survey-response schema with scales for a webhook consumer. The intended result is three valid examples plus one invalid with reason. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Compare against the provided reference and fix the largest gaps first. Infer intent from context and carry the task to completion. Do not emit warnings based on hypothetical risks; report only verified findings. Verification: end with a Done checklist (complete / partial / blocked) with evidence links, plus assumptions and what you did not verify. Variant focus 54."
structured-outputs-055,24-structured-outputs,"Act as a senior API designer. Design a meeting-notes schema with owners/dates for the Responses API. The intended result is a JSON schema plus field guide. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Be concrete and end-to-end: produce the artifact, not a plan to produce it. Stay within the authorized scope described here. If project files conflict with these instructions, these instructions take precedence; quote the conflicting file if you must pause. Verification: test every important interaction, list what passed/failed/unverified, fix high-impact issues, then re-test. Variant focus 55."
structured-outputs-056,24-structured-outputs,"Act as an expert data-modeler. Build a bug-report schema with repro steps for an internal tool. The intended result is a test matrix. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Optimize for fewer tokens and fewer retries: do the smallest complete thing that satisfies the brief. If a minor detail is unspecified, make the best professional decision and continue; ask only when the answer would materially change the outcome. Verification: test every important interaction, list what passed/failed/unverified, fix high-impact issues, then re-test. Variant focus 56."
structured-outputs-057,24-structured-outputs,"Act as a senior integration engineer. Create an invoice-line schema with totals validation for a partner API. The intended result is a prompt snippet for semantic rules. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Use tools where they help; state what evidence you checked before acting. Bias toward action: treat 'can you / help me / I want to' as instructions to act. Prepare a concrete reviewable result before asking for approval. Verification: keep checks proportional to risk. For small reversible changes, run only targeted checks; for risky changes, run the full relevant suite. Variant focus 57."
structured-outputs-058,24-structured-outputs,"Act as a prompt-interface designer. Design a course-outline schema with outcomes for a mobile client. The intended result is a migration note. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Parallelize with subagents where independent work exists; merge with a single coherent voice. Work persistently until the goal is complete. Use read-only exploration freely; stop before any destructive, irreversible, sending, purchasing, deleting, or permission-changing step. Verification: keep checks proportional to risk. For small reversible changes, run only targeted checks; for risky changes, run the full relevant suite. Variant focus 58."
structured-outputs-059,24-structured-outputs,"Act as a senior tooling engineer. Build a product-review extraction schema for a data warehouse. The intended result is a validation checklist. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Keep a searchable working note so the task survives context compaction. Infer intent from context and carry the task to completion. Do not emit warnings based on hypothetical risks; report only verified findings. Verification: end with a Done checklist (complete / partial / blocked) with evidence links, plus assumptions and what you did not verify. Variant focus 59."
structured-outputs-060,24-structured-outputs,"Act as an expert JSON-schema author. Create a recipe schema with units and steps for a webhook consumer. The intended result is three valid examples plus one invalid with reason. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Compare against the provided reference and fix the largest gaps first. Stay within the authorized scope described here. If project files conflict with these instructions, these instructions take precedence; quote the conflicting file if you must pause. Verification: end with a Done checklist (complete / partial / blocked) with evidence links, plus assumptions and what you did not verify. Variant focus 60."
structured-outputs-061,24-structured-outputs,"Act as a senior API designer. Define a ticket-triage schema with enums and confidence for the Responses API. The intended result is a JSON schema plus field guide. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Be concrete and end-to-end: produce the artifact, not a plan to produce it. If a minor detail is unspecified, make the best professional decision and continue; ask only when the answer would materially change the outcome. Verification: test every important interaction, list what passed/failed/unverified, fix high-impact issues, then re-test. Variant focus 61."
structured-outputs-062,24-structured-outputs,"Act as an expert data-modeler. Build a resume-parse schema with evidence spans for an internal tool. The intended result is a test matrix. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Optimize for fewer tokens and fewer retries: do the smallest complete thing that satisfies the brief. Bias toward action: treat 'can you / help me / I want to' as instructions to act. Prepare a concrete reviewable result before asking for approval. Verification: test every important interaction, list what passed/failed/unverified, fix high-impact issues, then re-test. Variant focus 62."
structured-outputs-063,24-structured-outputs,"Act as a senior integration engineer. Create a eval-row schema for prompt testing for a partner API. The intended result is a prompt snippet for semantic rules. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Use tools where they help; state what evidence you checked before acting. Work persistently until the goal is complete. Use read-only exploration freely; stop before any destructive, irreversible, sending, purchasing, deleting, or permission-changing step. Verification: keep checks proportional to risk. For small reversible changes, run only targeted checks; for risky changes, run the full relevant suite. Variant focus 63."
structured-outputs-064,24-structured-outputs,"Act as a prompt-interface designer. Design an event-log schema with dedupe keys for a mobile client. The intended result is a migration note. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Parallelize with subagents where independent work exists; merge with a single coherent voice. Infer intent from context and carry the task to completion. Do not emit warnings based on hypothetical risks; report only verified findings. Verification: keep checks proportional to risk. For small reversible changes, run only targeted checks; for risky changes, run the full relevant suite. Variant focus 64."
structured-outputs-065,24-structured-outputs,"Act as a senior tooling engineer. Build a translation-memory schema for a data warehouse. The intended result is a validation checklist. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Keep a searchable working note so the task survives context compaction. Stay within the authorized scope described here. If project files conflict with these instructions, these instructions take precedence; quote the conflicting file if you must pause. Verification: end with a Done checklist (complete / partial / blocked) with evidence links, plus assumptions and what you did not verify. Variant focus 65."
structured-outputs-066,24-structured-outputs,"Act as an expert JSON-schema author. Create a catalog-item schema with variants for a webhook consumer. The intended result is three valid examples plus one invalid with reason. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Compare against the provided reference and fix the largest gaps first. If a minor detail is unspecified, make the best professional decision and continue; ask only when the answer would materially change the outcome. Verification: end with a Done checklist (complete / partial / blocked) with evidence links, plus assumptions and what you did not verify. Variant focus 66."
structured-outputs-067,24-structured-outputs,"Act as a senior API designer. Design a deployment-manifest schema for the Responses API. The intended result is a JSON schema plus field guide. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Be concrete and end-to-end: produce the artifact, not a plan to produce it. Bias toward action: treat 'can you / help me / I want to' as instructions to act. Prepare a concrete reviewable result before asking for approval. Verification: test every important interaction, list what passed/failed/unverified, fix high-impact issues, then re-test. Variant focus 67."
structured-outputs-068,24-structured-outputs,"Act as an expert data-modeler. Build a QA-report schema with severity enums for an internal tool. The intended result is a test matrix. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Optimize for fewer tokens and fewer retries: do the smallest complete thing that satisfies the brief. Work persistently until the goal is complete. Use read-only exploration freely; stop before any destructive, irreversible, sending, purchasing, deleting, or permission-changing step. Verification: test every important interaction, list what passed/failed/unverified, fix high-impact issues, then re-test. Variant focus 68."
structured-outputs-069,24-structured-outputs,"Act as a senior integration engineer. Create a survey-response schema with scales for a partner API. The intended result is a prompt snippet for semantic rules. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Use tools where they help; state what evidence you checked before acting. Infer intent from context and carry the task to completion. Do not emit warnings based on hypothetical risks; report only verified findings. Verification: keep checks proportional to risk. For small reversible changes, run only targeted checks; for risky changes, run the full relevant suite. Variant focus 69."
structured-outputs-070,24-structured-outputs,"Act as a prompt-interface designer. Design a meeting-notes schema with owners/dates for a mobile client. The intended result is a migration note. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Parallelize with subagents where independent work exists; merge with a single coherent voice. Stay within the authorized scope described here. If project files conflict with these instructions, these instructions take precedence; quote the conflicting file if you must pause. Verification: keep checks proportional to risk. For small reversible changes, run only targeted checks; for risky changes, run the full relevant suite. Variant focus 70."
structured-outputs-071,24-structured-outputs,"Act as a senior tooling engineer. Build a bug-report schema with repro steps for a data warehouse. The intended result is a validation checklist. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Keep a searchable working note so the task survives context compaction. If a minor detail is unspecified, make the best professional decision and continue; ask only when the answer would materially change the outcome. Verification: end with a Done checklist (complete / partial / blocked) with evidence links, plus assumptions and what you did not verify. Variant focus 71."
structured-outputs-072,24-structured-outputs,"Act as an expert JSON-schema author. Create an invoice-line schema with totals validation for a webhook consumer. The intended result is three valid examples plus one invalid with reason. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Compare against the provided reference and fix the largest gaps first. Bias toward action: treat 'can you / help me / I want to' as instructions to act. Prepare a concrete reviewable result before asking for approval. Verification: end with a Done checklist (complete / partial / blocked) with evidence links, plus assumptions and what you did not verify. Variant focus 72."
structured-outputs-073,24-structured-outputs,"Act as a senior API designer. Design a course-outline schema with outcomes for the Responses API. The intended result is a JSON schema plus field guide. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Be concrete and end-to-end: produce the artifact, not a plan to produce it. Work persistently until the goal is complete. Use read-only exploration freely; stop before any destructive, irreversible, sending, purchasing, deleting, or permission-changing step. Verification: test every important interaction, list what passed/failed/unverified, fix high-impact issues, then re-test. Variant focus 73."
structured-outputs-074,24-structured-outputs,"Act as an expert data-modeler. Build a product-review extraction schema for an internal tool. The intended result is a test matrix. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Optimize for fewer tokens and fewer retries: do the smallest complete thing that satisfies the brief. Infer intent from context and carry the task to completion. Do not emit warnings based on hypothetical risks; report only verified findings. Verification: test every important interaction, list what passed/failed/unverified, fix high-impact issues, then re-test. Variant focus 74."
structured-outputs-075,24-structured-outputs,"Act as a senior integration engineer. Create a recipe schema with units and steps for a partner API. The intended result is a prompt snippet for semantic rules. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Use tools where they help; state what evidence you checked before acting. Stay within the authorized scope described here. If project files conflict with these instructions, these instructions take precedence; quote the conflicting file if you must pause. Verification: keep checks proportional to risk. For small reversible changes, run only targeted checks; for risky changes, run the full relevant suite. Variant focus 75."
structured-outputs-076,24-structured-outputs,"Act as a prompt-interface designer. Define a ticket-triage schema with enums and confidence for a mobile client. The intended result is a migration note. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Parallelize with subagents where independent work exists; merge with a single coherent voice. If a minor detail is unspecified, make the best professional decision and continue; ask only when the answer would materially change the outcome. Verification: keep checks proportional to risk. For small reversible changes, run only targeted checks; for risky changes, run the full relevant suite. Variant focus 76."
structured-outputs-077,24-structured-outputs,"Act as a senior tooling engineer. Build a resume-parse schema with evidence spans for a data warehouse. The intended result is a validation checklist. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Keep a searchable working note so the task survives context compaction. Bias toward action: treat 'can you / help me / I want to' as instructions to act. Prepare a concrete reviewable result before asking for approval. Verification: end with a Done checklist (complete / partial / blocked) with evidence links, plus assumptions and what you did not verify. Variant focus 77."
structured-outputs-078,24-structured-outputs,"Act as an expert JSON-schema author. Create a eval-row schema for prompt testing for a webhook consumer. The intended result is three valid examples plus one invalid with reason. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Compare against the provided reference and fix the largest gaps first. Work persistently until the goal is complete. Use read-only exploration freely; stop before any destructive, irreversible, sending, purchasing, deleting, or permission-changing step. Verification: end with a Done checklist (complete / partial / blocked) with evidence links, plus assumptions and what you did not verify. Variant focus 78."
structured-outputs-079,24-structured-outputs,"Act as a senior API designer. Design an event-log schema with dedupe keys for the Responses API. The intended result is a JSON schema plus field guide. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Be concrete and end-to-end: produce the artifact, not a plan to produce it. Infer intent from context and carry the task to completion. Do not emit warnings based on hypothetical risks; report only verified findings. Verification: test every important interaction, list what passed/failed/unverified, fix high-impact issues, then re-test. Variant focus 79."
structured-outputs-080,24-structured-outputs,"Act as an expert data-modeler. Build a translation-memory schema for an internal tool. The intended result is a test matrix. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Optimize for fewer tokens and fewer retries: do the smallest complete thing that satisfies the brief. Stay within the authorized scope described here. If project files conflict with these instructions, these instructions take precedence; quote the conflicting file if you must pause. Verification: test every important interaction, list what passed/failed/unverified, fix high-impact issues, then re-test. Variant focus 80."
structured-outputs-081,24-structured-outputs,"Act as a senior integration engineer. Create a catalog-item schema with variants for a partner API. The intended result is a prompt snippet for semantic rules. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Use tools where they help; state what evidence you checked before acting. If a minor detail is unspecified, make the best professional decision and continue; ask only when the answer would materially change the outcome. Verification: keep checks proportional to risk. For small reversible changes, run only targeted checks; for risky changes, run the full relevant suite. Variant focus 81."
structured-outputs-082,24-structured-outputs,"Act as a prompt-interface designer. Design a deployment-manifest schema for a mobile client. The intended result is a migration note. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Parallelize with subagents where independent work exists; merge with a single coherent voice. Bias toward action: treat 'can you / help me / I want to' as instructions to act. Prepare a concrete reviewable result before asking for approval. Verification: keep checks proportional to risk. For small reversible changes, run only targeted checks; for risky changes, run the full relevant suite. Variant focus 82."
structured-outputs-083,24-structured-outputs,"Act as a senior tooling engineer. Build a QA-report schema with severity enums for a data warehouse. The intended result is a validation checklist. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Keep a searchable working note so the task survives context compaction. Work persistently until the goal is complete. Use read-only exploration freely; stop before any destructive, irreversible, sending, purchasing, deleting, or permission-changing step. Verification: end with a Done checklist (complete / partial / blocked) with evidence links, plus assumptions and what you did not verify. Variant focus 83."
structured-outputs-084,24-structured-outputs,"Act as an expert JSON-schema author. Create a survey-response schema with scales for a webhook consumer. The intended result is three valid examples plus one invalid with reason. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Compare against the provided reference and fix the largest gaps first. Infer intent from context and carry the task to completion. Do not emit warnings based on hypothetical risks; report only verified findings. Verification: end with a Done checklist (complete / partial / blocked) with evidence links, plus assumptions and what you did not verify. Variant focus 84."
structured-outputs-085,24-structured-outputs,"Act as a senior API designer. Design a meeting-notes schema with owners/dates for the Responses API. The intended result is a JSON schema plus field guide. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Be concrete and end-to-end: produce the artifact, not a plan to produce it. Stay within the authorized scope described here. If project files conflict with these instructions, these instructions take precedence; quote the conflicting file if you must pause. Verification: test every important interaction, list what passed/failed/unverified, fix high-impact issues, then re-test. Variant focus 85."
structured-outputs-086,24-structured-outputs,"Act as an expert data-modeler. Build a bug-report schema with repro steps for an internal tool. The intended result is a test matrix. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Optimize for fewer tokens and fewer retries: do the smallest complete thing that satisfies the brief. If a minor detail is unspecified, make the best professional decision and continue; ask only when the answer would materially change the outcome. Verification: test every important interaction, list what passed/failed/unverified, fix high-impact issues, then re-test. Variant focus 86."
structured-outputs-087,24-structured-outputs,"Act as a senior integration engineer. Create an invoice-line schema with totals validation for a partner API. The intended result is a prompt snippet for semantic rules. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Use tools where they help; state what evidence you checked before acting. Bias toward action: treat 'can you / help me / I want to' as instructions to act. Prepare a concrete reviewable result before asking for approval. Verification: keep checks proportional to risk. For small reversible changes, run only targeted checks; for risky changes, run the full relevant suite. Variant focus 87."
structured-outputs-088,24-structured-outputs,"Act as a prompt-interface designer. Design a course-outline schema with outcomes for a mobile client. The intended result is a migration note. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Parallelize with subagents where independent work exists; merge with a single coherent voice. Work persistently until the goal is complete. Use read-only exploration freely; stop before any destructive, irreversible, sending, purchasing, deleting, or permission-changing step. Verification: keep checks proportional to risk. For small reversible changes, run only targeted checks; for risky changes, run the full relevant suite. Variant focus 88."
structured-outputs-089,24-structured-outputs,"Act as a senior tooling engineer. Build a product-review extraction schema for a data warehouse. The intended result is a validation checklist. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Keep a searchable working note so the task survives context compaction. Infer intent from context and carry the task to completion. Do not emit warnings based on hypothetical risks; report only verified findings. Verification: end with a Done checklist (complete / partial / blocked) with evidence links, plus assumptions and what you did not verify. Variant focus 89."
structured-outputs-090,24-structured-outputs,"Act as an expert JSON-schema author. Create a recipe schema with units and steps for a webhook consumer. The intended result is three valid examples plus one invalid with reason. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Compare against the provided reference and fix the largest gaps first. Stay within the authorized scope described here. If project files conflict with these instructions, these instructions take precedence; quote the conflicting file if you must pause. Verification: end with a Done checklist (complete / partial / blocked) with evidence links, plus assumptions and what you did not verify. Variant focus 90."
structured-outputs-091,24-structured-outputs,"Act as a senior API designer. Define a ticket-triage schema with enums and confidence for the Responses API. The intended result is a JSON schema plus field guide. Requirements: use schema enforcement for shape; prompt for judgment calls; enums closed; include 'unknown' with reason field. Be concrete and end-to-end: produce the artifact, not a plan to produce it. If a minor detail is unspecified, make the best professional decision and continue; ask only when the answer would materially change the outcome. Verification: test every important interaction, list what passed/failed/unverified, fix high-impact issues, then re-test. Variant focus 91."
structured-outputs-092,24-structured-outputs,"Act as an expert data-modeler. Build a resume-parse schema with evidence spans for an internal tool. The intended result is a test matrix. Requirements: validate totals, dates, and units explicitly; no free-text where an enum fits. Optimize for fewer tokens and fewer retries: do the smallest complete thing that satisfies the brief. Bias toward action: treat 'can you / help me / I want to' as instructions to act. Prepare a concrete reviewable result before asking for approval. Verification: test every important interaction, list what passed/failed/unverified, fix high-impact issues, then re-test. Variant focus 92."
